"","candidate.id","application.id","gender","race","candidate.source","application.review","initial.screen","tech.screen","live.interview","offer","ratings.application.review"
"1347",2347,772128,"female","white","referral","completed",NA,NA,NA,NA,4
"1348",2348,456955,"male","white","linked-in","completed",NA,NA,NA,NA,3
"1349",2349,575845,"male","white","referral","completed",NA,NA,NA,NA,4
"1350",2350,133254,"male","asian","job.site","completed",NA,NA,NA,NA,3
"1351",2351,223790,"male","black/african american","linkedin","completed","completed",NA,"completed",NA,3
"1352",2352,234497,"male","black/african american","job.site","completed","completed",NA,NA,NA,3
"1353",2353,437471,"male","asian","linked-in","completed",NA,NA,NA,NA,2
"1354",2354,282858,"male","asian","job.site","completed",NA,NA,NA,NA,3
"1355",2355,236075,"male","asian","job.site","completed",NA,NA,NA,NA,3
"1356",2356,668752,"male","asian","job.site","completed",NA,NA,NA,NA,2
"1357",2357,174905,"male","white","job.site","completed","completed",NA,"completed",NA,3
"1358",2358,359115,"male","white","referral","completed",NA,NA,NA,NA,2
"1359",2359,843274,"male","white","job.site","completed",NA,NA,NA,NA,2
"1360",2360,763119,"male","asian","linkedin","completed","completed","completed","completed",NA,2
"1361",2361,250313,"male","asian","job.site","completed",NA,NA,NA,NA,3
"1362",2362,950070,"male","white","linkedin","completed","completed",NA,"completed",NA,4
"1363",2363,757351,"male","white","linkedin","completed","completed","completed","completed","completed",3
"1364",2364,368130,"male","white","linkedin","completed",NA,NA,NA,NA,3
"1365",2365,748671,"male","black/african american","linked-in","completed","completed",NA,NA,NA,1
"1366",2366,899204,"male","black/african american","linkedin","completed","completed",NA,"completed","completed",2
"1367",2367,938796,"male","black/african american","job.site","completed","completed",NA,"completed",NA,3
"1368",2368,303561,"female","latinx","indeed","completed",NA,NA,NA,NA,3
"1369",2369,483153,"male","latinx","indeed","completed","completed",NA,"completed","completed",2
"1370",2370,159897,"male","white","linkedin","completed",NA,NA,NA,NA,3
"1371",2371,187605,"male","white","referral","completed","completed",NA,NA,NA,2
"1372",2372,727550,"male","black/african american","job.site","completed",NA,NA,NA,NA,3
"1373",2373,658757,"male","white","indeed","completed",NA,NA,NA,NA,3
"1374",2374,274531,"male","black/african american","referral","completed","completed",NA,"completed","completed",1
"1375",2375,531022,"male","asian","job.site","completed","completed",NA,"completed",NA,2
"1376",2376,483571,"male","black/african american","indeed","completed","completed",NA,"completed","completed",1
"1377",2377,760388,"male","white","job.site","completed",NA,NA,NA,NA,2
"1378",2378,967548,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"1379",2379,302731,"male","black/african american","linkedin","completed","completed","completed","completed",NA,2
"1380",2380,304976,"male","latinx","job.site","completed","completed",NA,"completed","completed",4
"1381",2381,719210,"male","asian","linkedin","completed",NA,NA,NA,NA,4
"1382",2382,791439,"male","white","indeed","completed",NA,NA,NA,NA,2
"1383",2383,211930,"male","white","job.site","completed",NA,NA,NA,NA,3
"1384",2384,230241,"female","white","linkedin","completed",NA,NA,NA,NA,3
"1385",2385,378968,"female","white","job.site","completed","completed",NA,"completed",NA,2
"1386",2386,450870,"female","asian","indeed","completed",NA,NA,NA,NA,2
"1387",2387,178817,"male","asian","job.site","completed","completed",NA,"completed",NA,3
"1388",2388,938445,"male","white","linkedin","completed","completed","completed","completed","completed",2
"1389",2389,915500,"male","black/african american","linkedin","completed",NA,NA,NA,NA,2
"1390",2390,449726,"female","white","job.site","completed",NA,NA,NA,NA,3
"1391",2391,922067,"male","latinx","indeed","completed",NA,NA,NA,NA,2
"1392",2392,972103,"male","white","indeed","completed",NA,NA,NA,NA,3
"1393",2393,852676,"male","asian","job.site","completed","completed",NA,"completed",NA,4
"1394",2394,860445,"male","white","job.site","completed",NA,NA,NA,NA,2
"1395",2395,200575,"male","white","linkedin","completed","completed",NA,"completed","completed",3
"1396",2396,502132,"female","white","Referral","completed","completed",NA,"completed",NA,1
"1397",2397,550882,"female","asian","job.site","completed",NA,NA,NA,NA,2
"1398",2398,583723,"male","white","job.site","completed","completed",NA,NA,NA,1
"1399",2399,876862,"female","black/african american","linked-in","completed",NA,NA,NA,NA,2
"1400",2400,852944,"male","asian","referral","completed","completed",NA,"completed",NA,3
"1401",2401,877573,"female","white","indeed","completed",NA,NA,NA,NA,2
"1402",2402,218734,"male","asian","job.site","completed","completed",NA,"completed","completed",2
"1403",2403,358839,"male","white","job.site","completed","completed",NA,NA,NA,1
"1404",2404,959417,"male","asian","job.site","completed",NA,NA,NA,NA,3
"1405",2405,754509,"male","asian","indeed","completed",NA,NA,NA,NA,2
"1406",2406,855494,"female","white","job.site","completed",NA,NA,NA,NA,2
"1407",2407,413439,"female","black/african american","job.site","completed","completed",NA,"completed",NA,4
"1408",2408,233545,"male","white","job.site","completed","completed",NA,"completed","completed",1
"1409",2409,518047,"male","white","indeed","completed","completed",NA,NA,NA,4
"1410",2410,773394,"male","asian","referral","completed",NA,NA,NA,NA,4
"1411",2411,963272,"female","asian","linkedin","completed","completed",NA,"completed","completed",4
"1412",2412,223846,"female","white","linkedin","completed","completed",NA,NA,NA,2
"1413",2413,553533,"male","white","linkedin","completed","completed",NA,"completed",NA,2
"1414",2414,616178,"female","latinx","linkedin","completed",NA,NA,NA,NA,3
"1415",2415,859696,"male","white","linkedin","completed",NA,NA,NA,NA,2
"1416",2416,424735,"male","black/african american","job.site","completed",NA,NA,NA,NA,3
"1417",2417,509682,"male","black/african american","job.site","completed",NA,NA,NA,NA,2
"1418",2418,166445,"male","white","indeed","completed","completed",NA,"completed",NA,4
"1419",2419,675564,"male","white","job.site","completed",NA,NA,NA,NA,3
"1420",2420,825991,"male","asian","job.site","completed","completed",NA,"completed","completed",1
"1421",2421,398171,"male","white","job.site","completed","completed",NA,"completed","completed",2
"1422",2422,340728,"female","latinx","linked-in","completed","completed",NA,"completed","completed",4
"1423",2423,475777,"female","asian","job.site","completed","completed",NA,"completed",NA,2
"1424",2424,368900,"female","asian","linkedin","completed",NA,NA,NA,NA,4
"1425",2425,836749,"female","white","linkedin","completed",NA,NA,NA,NA,2
"1426",2426,620967,"female","asian","job.site","completed",NA,NA,NA,NA,3
"1427",2427,253528,"female","white","linkedin","completed",NA,NA,NA,NA,2
"1428",2428,692523,"male","white","indeed","completed","completed",NA,"completed",NA,1
"1429",2429,160811,"male","asian","referral","completed","completed",NA,"completed",NA,4
"1430",2430,351181,"male","latinx","job.site","completed",NA,NA,NA,NA,3
"1431",2431,911761,"female","latinx","linkedin","completed",NA,NA,NA,NA,3
"1432",2432,239828,"male","white","job.site","completed",NA,NA,NA,NA,3
"1433",2433,722781,"female","white","indeed","completed",NA,NA,NA,NA,3
"1434",2434,867296,"male","white","linkedin","completed",NA,"completed",NA,NA,1
"1435",2435,741842,"male","white","job.site","completed","completed",NA,"completed","completed",3
"1436",2436,205809,"male","asian","linkedin","completed","completed",NA,NA,NA,2
"1437",2437,845111,"female","white","job.site","completed","completed",NA,NA,NA,2
"1438",2438,629931,"male","white","indeed","completed",NA,NA,NA,NA,2
"1439",2439,500900,"female","white","job.site","completed","completed",NA,NA,NA,3
"1440",2440,327201,"male","white","indeed","completed",NA,NA,NA,NA,3
"1441",2441,282961,"male","white","referral","completed","completed",NA,NA,NA,2
"1442",2442,561749,"male","white","linkedin","completed","completed",NA,"completed","completed",3
"1443",2443,950910,"male","white","indeed","completed",NA,NA,NA,NA,3
"1444",2444,367485,"female","white","job.site","completed",NA,NA,NA,NA,3
"1445",2445,867883,"female","white","indeed","completed","completed",NA,"completed",NA,2
"1446",2446,112426,"female","white","job.site","completed",NA,NA,NA,NA,2
"1447",2447,234701,"male","latinx","linkedin","completed",NA,NA,NA,NA,3
"1448",2448,669742,"male","white","indeed","completed",NA,NA,NA,NA,3
"1449",2449,289980,"male","white","linkedin","completed","completed",NA,"completed","completed",3
"1450",2450,579557,"female","white","Referral","completed",NA,NA,NA,NA,2
"1451",2451,557208,"female","black/african american","job.site","completed",NA,NA,NA,NA,3
"1452",2452,654570,"male","white","linked-in","completed",NA,NA,NA,NA,3
"1453",2453,257910,"male","white","linkedin","completed",NA,NA,NA,NA,3
"1454",2454,596245,"female","white","linkedin","completed",NA,NA,NA,NA,2
"1455",2455,721253,"female","white","referral","completed",NA,NA,NA,NA,3
"1456",2456,218884,"male","white","job.site","completed","completed",NA,"completed",NA,2
"1457",2457,767759,"male","latinx","linkedin","completed",NA,NA,NA,NA,1
"1458",2458,820044,"male","white","job.site","completed","completed","completed",NA,NA,3
"1459",2459,936676,"male","latinx","Referral","completed","completed",NA,NA,NA,2
"1460",2460,771198,"female","white","job.site","completed","completed",NA,"completed",NA,4
"1461",2461,693632,"female","black/african american","job.site","completed",NA,NA,NA,NA,3
"1462",2462,549384,"female","white","linkedin","completed",NA,NA,NA,NA,4
"1463",2463,252046,"female","white","linkedin","completed",NA,NA,NA,NA,3
"1464",2464,171733,"male","black/african american","job.site","completed",NA,"completed",NA,NA,2
"1465",2465,598851,"female","black/african american","indeed","completed",NA,NA,NA,NA,3
"1466",2466,911273,"male","white","linkedin","completed","completed",NA,"completed",NA,3
"1467",2467,997722,"male","white","job.site","completed","completed",NA,"completed",NA,3
"1468",2468,535692,"female","white","job.site","completed",NA,NA,NA,NA,2
"1469",2469,979431,"female","black/african american","linkedin","completed","completed",NA,"completed",NA,4
"1470",2470,223454,"male","asian","referral","completed",NA,NA,NA,NA,3
"1471",2471,810914,"female","asian","job.site","completed",NA,NA,NA,NA,2
"1472",2472,514861,"female","white","indeed","completed",NA,NA,NA,NA,3
"1473",2473,310822,"male","white","job.site","completed",NA,NA,NA,NA,2
"1474",2474,430025,"male","white","referral","completed","completed",NA,"completed",NA,3
"1475",2475,522393,"male","white","job.site","completed",NA,NA,NA,NA,3
"1476",2476,253194,"female","white","job.site","completed",NA,NA,NA,NA,3
"1477",2477,411585,"female","white","referral","completed",NA,NA,NA,NA,2
"1478",2478,629563,"male","latinx","linkedin","completed",NA,NA,NA,NA,2
"1479",2479,926410,"male","black/african american","indeed","completed","completed","completed","completed",NA,1
"1480",2480,744771,"male","white","job.site","completed","completed",NA,"completed",NA,2
"1481",2481,620777,"male","asian","indeed","completed","completed",NA,"completed",NA,3
"1482",2482,622052,"male","white","job.site","completed","completed",NA,NA,NA,3
"1483",2483,664515,"female","black/african american","linked-in","completed",NA,NA,NA,NA,2
"1484",2484,783852,"female","white","indeed","completed",NA,NA,NA,NA,3
"1485",2485,400013,"female","white","job.site","completed",NA,NA,NA,NA,2
"1486",2486,549043,"male","black/african american","indeed","completed","completed",NA,"completed","completed",2
"1487",2487,267892,"female","latinx","indeed","completed",NA,NA,NA,NA,4
"1488",2488,523508,"male","black/african american","linkedin","completed",NA,NA,NA,NA,2
"1489",2489,750263,"male","latinx","Referral","completed",NA,NA,NA,NA,3
"1490",2490,563156,"male","white","job.site","completed","completed","completed","completed",NA,1
"1491",2491,438068,"male","white","job.site","completed",NA,NA,NA,NA,3
"1492",2492,544902,"male","latinx","job.site","completed",NA,NA,NA,NA,2
"1493",2493,112769,"male","black/african american","Referral","completed","completed",NA,"completed",NA,3
"1494",2494,760863,"male","white","linkedin","completed",NA,NA,NA,NA,3
"1495",2495,166715,"female","white","job.site","completed",NA,NA,NA,NA,3
"1496",2496,747741,"male","asian","linkedin","completed","completed",NA,"completed",NA,3
"1497",2497,793172,"female","latinx","indeed","completed","completed",NA,"completed","completed",4
"1498",2498,591337,"male","black/african american","job.site","completed",NA,NA,NA,NA,2
"1499",2499,681313,"male","white","linked-in","completed","completed",NA,"completed",NA,4
"1500",2500,358976,"female","asian","indeed","completed",NA,NA,NA,NA,3
"1501",2501,546076,"male","white","job.site","completed","completed",NA,"completed",NA,4
"1502",2502,661563,"male","black/african american","job.site","completed","completed",NA,NA,NA,2
"1503",2503,118726,"male","white","linked-in","completed",NA,NA,NA,NA,3
"1504",2504,758756,"male","asian","indeed","completed",NA,NA,NA,NA,2
"1505",2505,607502,"male","asian","indeed","completed","completed",NA,"completed",NA,3
"1506",2506,646364,"male","black/african american","linkedin","completed","completed",NA,"completed","completed",3
"1507",2507,568682,"male","asian","indeed","completed",NA,NA,NA,NA,2
"1508",2508,100874,"female","latinx","linkedin","completed",NA,NA,NA,NA,2
"1509",2509,263343,"male","white","job.site","completed",NA,NA,NA,NA,3
"1510",2510,254273,"female","white","indeed","completed",NA,NA,NA,NA,2
"1511",2511,856049,"male","white","job.site","completed","completed","completed","completed",NA,3
"1512",2512,265370,"male","white","linked-in","completed",NA,NA,NA,NA,1
"1513",2513,703325,"male","asian","indeed","completed",NA,NA,NA,NA,2
"1514",2514,609625,"male","asian","indeed","completed",NA,NA,NA,NA,2
"1515",2515,728069,"male","white","linkedin","completed",NA,NA,NA,NA,2
"1516",2516,706852,"male","white","linkedin","completed","completed",NA,"completed",NA,3
"1517",2517,161660,"male","black/african american","job.site","completed",NA,NA,NA,NA,3
"1518",2518,341894,"male","white","indeed","completed",NA,NA,NA,NA,3
"1519",2519,105644,"male","asian","linked-in","completed",NA,NA,NA,NA,2
"1520",2520,938159,"male","black/african american","job.site","completed",NA,NA,NA,NA,2
"1521",2521,144678,"male","white","job.site","completed",NA,"completed",NA,NA,4
"1522",2522,690388,"male","white","linkedin","completed","completed",NA,"completed",NA,2
"1523",2523,473816,"male","white","job.site","completed",NA,NA,NA,NA,3
"1524",2524,886108,"male","latinx","linkedin","completed",NA,NA,NA,NA,3
"1525",2525,523347,"male","black/african american","job.site","completed","completed",NA,"completed","completed",3
"1526",2526,202321,"male","asian","Referral","completed",NA,NA,NA,NA,2
"1527",2527,599120,"male","white","linkedin","completed",NA,NA,NA,NA,2
"1528",2528,320262,"female","asian","job.site","completed",NA,NA,NA,NA,3
"1529",2529,600669,"female","asian","job.site","completed",NA,NA,NA,NA,3
"1530",2530,530550,"male","white","referral","completed",NA,NA,NA,NA,2
"1531",2531,285052,"female","white","job.site","completed","completed",NA,"completed",NA,3
"1532",2532,186716,"female","latinx","linkedin","completed","completed",NA,"completed","completed",2
"1533",2533,832496,"male","white","linkedin","completed","completed",NA,"completed",NA,2
"1534",2534,840643,"male","asian","indeed","completed",NA,NA,NA,NA,4
"1535",2535,402857,"male","asian","linkedin","completed",NA,NA,NA,NA,1
"1536",2536,829262,"male","latinx","indeed","completed","completed",NA,NA,NA,1
"1537",2537,305558,"male","asian","referral","completed","completed",NA,NA,NA,3
"1538",2538,386876,"female","white","linkedin","completed","completed",NA,"completed",NA,3
"1539",2539,396348,"male","white","job.site","completed",NA,NA,NA,NA,4
"1540",2540,362864,"female","asian","indeed","completed",NA,NA,NA,NA,3
"1541",2541,207817,"female","black/african american","linkedin","completed",NA,NA,NA,NA,4
"1542",2542,732274,"male","asian","indeed","completed",NA,NA,NA,NA,3
"1543",2543,206464,"male","asian","referral","completed",NA,NA,NA,NA,1
"1544",2544,845370,"male","white","referral","completed","completed",NA,"completed",NA,3
"1545",2545,527220,"male","latinx","linkedin","completed","completed",NA,"completed","completed",3
"1546",2546,978566,"female","black/african american","linkedin","completed","completed",NA,"completed","completed",2
"1547",2547,217494,"male","white","job.site","completed","completed",NA,NA,NA,1
"1548",2548,517365,"male","white","indeed","completed",NA,NA,NA,NA,3
"1549",2549,449948,"male","white","job.site","completed","completed",NA,"completed","completed",3
"1550",2550,796740,"female","asian","job.site","completed",NA,NA,NA,NA,1
"1551",2551,562139,"female","white","job.site","completed","completed",NA,"completed",NA,2
"1552",2552,644150,"male","asian","job.site","completed",NA,NA,NA,NA,3
"1553",2553,390758,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"1554",2554,365169,"female","white","linkedin","completed",NA,NA,NA,NA,2
"1555",2555,170015,"male","black/african american","linkedin","completed",NA,NA,NA,NA,4
"1556",2556,681150,"male","latinx","linked-in","completed",NA,NA,NA,NA,1
"1557",2557,134657,"male","white","linkedin","completed",NA,NA,NA,NA,3
"1558",2558,947210,"male","black/african american","indeed","completed","completed",NA,"completed",NA,2
"1559",2559,123241,"male","white","indeed","completed",NA,NA,NA,NA,3
"1560",2560,503643,"female","white","linkedin","completed",NA,NA,NA,NA,3
"1561",2561,468084,"male","latinx","linked-in","completed","completed",NA,NA,NA,3
"1562",2562,700400,"male","white","job.site","completed",NA,NA,NA,NA,4
"1563",2563,569523,"male","white","linkedin","completed","completed",NA,"completed","completed",3
"1564",2564,581029,"female","white","job.site","completed",NA,NA,NA,NA,3
"1565",2565,521517,"male","white","linkedin","completed",NA,NA,NA,NA,2
"1566",2566,302261,"male","asian","indeed","completed",NA,NA,NA,NA,1
"1567",2567,453761,"male","white","linkedin","completed","completed",NA,"completed","completed",3
"1568",2568,776670,"male","asian","linkedin","completed","completed",NA,"completed",NA,3
"1569",2569,302309,"female","white","job.site","completed",NA,NA,NA,NA,2
"1570",2570,316597,"male","white","job.site","completed",NA,NA,NA,NA,3
"1571",2571,818504,"male","white","indeed","completed","completed",NA,"completed",NA,3
"1572",2572,453505,"male","latinx","linkedin","completed",NA,NA,NA,NA,2
"1573",2573,930687,"female","latinx","job.site","completed",NA,NA,NA,NA,3
"1574",2574,726903,"female","black/african american","linkedin","completed",NA,NA,NA,NA,3
"1575",2575,970070,"female","white","job.site","completed","completed","completed","completed","completed",2
"1576",2576,968057,"male","asian","indeed","completed",NA,NA,NA,NA,3
"1577",2577,173338,"male","white","Referral","completed",NA,NA,NA,NA,2
"1578",2578,560197,"male","white","job.site","completed","completed",NA,"completed",NA,2
"1579",2579,354735,"male","asian","job.site","completed","completed",NA,"completed",NA,3
"1580",2580,614847,"female","white","job.site","completed","completed",NA,"completed",NA,2
"1581",2581,686973,"female","asian","linkedin","completed","completed",NA,"completed","completed",3
"1582",2582,338231,"male","latinx","indeed","completed",NA,NA,NA,NA,2
"1583",2583,476846,"male","white","job.site","completed",NA,NA,NA,NA,2
"1584",2584,775163,"male","white","job.site","completed",NA,NA,NA,NA,3
"1585",2585,128568,"male","latinx","indeed","completed","completed",NA,NA,NA,2
"1586",2586,728874,"male","black/african american","indeed","completed",NA,NA,NA,NA,3
"1587",2587,435928,"male","asian","job.site","completed",NA,NA,NA,NA,1
"1588",2588,754671,"male","black/african american","indeed","completed","completed",NA,"completed",NA,2
"1589",2589,223815,"male","white","job.site","completed","completed",NA,"completed","completed",4
"1590",2590,419408,"male","white","linkedin","completed",NA,NA,NA,NA,3
"1591",2591,367655,"male","latinx","linkedin","completed","completed",NA,NA,NA,4
"1592",2592,507524,"female","black/african american","indeed","completed","completed",NA,"completed","completed",3
"1593",2593,329563,"male","white","job.site","completed","completed",NA,"completed","completed",4
"1594",2594,860302,"male","white","linked-in","completed",NA,NA,NA,NA,4
"1595",2595,801404,"male","black/african american","job.site","completed","completed",NA,"completed",NA,2
"1596",2596,786852,"female","asian","referral","completed","completed",NA,"completed",NA,3
"1597",2597,858771,"female","white","job.site","completed",NA,NA,NA,NA,3
"1598",2598,398735,"male","white","job.site","completed",NA,NA,NA,NA,3
"1599",2599,530302,"female","white","job.site","completed","completed",NA,"completed",NA,3
"1600",2600,776308,"female","asian","job.site","completed","completed",NA,"completed",NA,3
"1601",2601,640892,"male","black/african american","job.site","completed","completed",NA,"completed","completed",2
"1602",2602,610287,"male","black/african american","job.site","completed","completed",NA,"completed",NA,3
"1603",2603,111043,"male","asian","indeed","completed",NA,NA,NA,NA,2
"1604",2604,438900,"female","white","referral","completed","completed",NA,"completed",NA,3
"1605",2605,475990,"male","black/african american","job.site","completed","completed",NA,"completed",NA,2
"1606",2606,371129,"female","white","job.site","completed",NA,NA,NA,NA,3
"1607",2607,707993,"male","latinx","linkedin","completed","completed",NA,"completed",NA,2
"1608",2608,946178,"male","white","linkedin","completed",NA,NA,NA,NA,2
"1609",2609,749185,"male","white","job.site","completed","completed",NA,"completed",NA,4
"1610",2610,705269,"male","white","job.site","completed",NA,NA,NA,NA,3
"1611",2611,958808,"male","white","linkedin","completed",NA,NA,NA,NA,2
"1612",2612,282064,"male","white","job.site","completed",NA,NA,NA,NA,2
"1613",2613,483496,"female","black/african american","indeed","completed",NA,NA,NA,NA,1
"1614",2614,216832,"male","black/african american","linkedin","completed","completed",NA,"completed",NA,2
"1615",2615,295565,"female","asian","linkedin","completed",NA,NA,NA,NA,2
"1616",2616,900529,"male","latinx","job.site","completed",NA,NA,NA,NA,2
"1617",2617,140169,"female","white","linkedin","completed","completed",NA,"completed","completed",4
"1618",2618,937862,"female","white","linkedin","completed",NA,"completed",NA,NA,3
"1619",2619,165313,"male","white","linkedin","completed","completed",NA,NA,NA,3
"1620",2620,877787,"male","white","linkedin","completed","completed",NA,"completed",NA,1
"1621",2621,145362,"male","white","indeed","completed","completed",NA,"completed",NA,2
"1622",2622,426455,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"1623",2623,952233,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"1624",2624,828009,"male","white","indeed","completed","completed",NA,"completed",NA,3
"1625",2625,256009,"male","white","job.site","completed",NA,NA,NA,NA,2
"1626",2626,741346,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"1627",2627,325003,"male","asian","linkedin","completed","completed",NA,"completed",NA,4
"1628",2628,519568,"female","white","linkedin","completed",NA,NA,NA,NA,3
"1629",2629,481758,"male","black/african american","linkedin","completed",NA,NA,NA,NA,2
"1630",2630,722015,"male","white","linked-in","completed",NA,NA,NA,NA,3
"1631",2631,660323,"male","asian","referral","completed",NA,NA,NA,NA,2
"1632",2632,731419,"male","asian","linkedin","completed","completed",NA,"completed",NA,3
"1633",2633,153509,"male","white","job.site","completed",NA,NA,NA,NA,4
"1634",2634,318414,"male","asian","referral","completed",NA,NA,NA,NA,2
"1635",2635,757809,"male","black/african american","job.site","completed",NA,NA,NA,NA,3
"1636",2636,382690,"female","white","indeed","completed",NA,NA,NA,NA,3
"1637",2637,275684,"male","white","job.site","completed",NA,NA,NA,NA,1
"1638",2638,425258,"female","white","job.site","completed",NA,NA,NA,NA,2
"1639",2639,580706,"male","white","job.site","completed",NA,NA,NA,NA,2
"1640",2640,580665,"male","white","job.site","completed",NA,NA,NA,NA,1
"1641",2641,767247,"male","asian","linkedin","completed","completed",NA,"completed",NA,3
"1642",2642,627947,"female","white","linkedin","completed",NA,NA,NA,NA,3
"1643",2643,591803,"female","black/african american","job.site","completed","completed",NA,"completed",NA,1
"1644",2644,409540,"male","white","indeed","completed",NA,NA,NA,NA,3
"1645",2645,369352,"female","black/african american","indeed","completed",NA,NA,NA,NA,2
"1646",2646,200491,"male","latinx","job.site","completed",NA,NA,NA,NA,2
"1647",2647,708273,"male","asian","Referral","completed",NA,NA,NA,NA,3
"1648",2648,864090,"male","asian","job.site","completed","completed",NA,"completed",NA,3
"1649",2649,810690,"male","white","job.site","completed","completed",NA,"completed",NA,2
"1650",2650,995175,"female","black/african american","Referral","completed",NA,NA,NA,NA,3
"1651",2651,197816,"male","white","job.site","completed","completed",NA,"completed",NA,3
"1652",2652,105290,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"1653",2653,990475,"male","white","job.site","completed","completed","completed","completed","completed",3
"1654",2654,518008,"male","white","referral","completed","completed",NA,"completed",NA,3
"1655",2655,275638,"male","black/african american","indeed","completed",NA,NA,NA,NA,2
"1656",2656,138901,"male","black/african american","job.site","completed",NA,NA,NA,NA,2
"1657",2657,686832,"male","black/african american","indeed","completed","completed",NA,NA,NA,2
"1658",2658,457337,"female","white","linked-in","completed",NA,NA,NA,NA,2
"1659",2659,122392,"female","white","linkedin","completed",NA,NA,NA,NA,2
"1660",2660,499734,"female","white","indeed","completed","completed",NA,"completed","completed",3
"1661",2661,309624,"male","white","indeed","completed","completed","completed","completed","completed",4
"1662",2662,942186,"male","white","linked-in","completed",NA,NA,NA,NA,3
"1663",2663,694484,"female","black/african american","job.site","completed","completed",NA,"completed","completed",3
"1664",2664,549765,"male","black/african american","referral","completed",NA,NA,NA,NA,3
"1665",2665,249832,"male","white","indeed","completed","completed",NA,NA,NA,2
"1666",2666,889264,"male","black/african american","Referral","completed",NA,NA,NA,NA,2
"1667",2667,248104,"female","latinx","linkedin","completed",NA,NA,NA,NA,3
"1668",2668,824335,"male","white","indeed","completed","completed",NA,"completed",NA,3
"1669",2669,732502,"female","asian","linked-in","completed","completed",NA,"completed",NA,3
"1670",2670,196683,"male","black/african american","job.site","completed","completed",NA,NA,NA,3
"1671",2671,439036,"male","latinx","referral","completed","completed",NA,NA,NA,2
"1672",2672,771042,"male","white","linked-in","completed","completed",NA,"completed",NA,1
"1673",2673,978263,"female","latinx","linkedin","completed",NA,NA,NA,NA,3
"1674",2674,387957,"male","asian","job.site","completed",NA,NA,NA,NA,3
"1675",2675,145128,"male","latinx","linkedin","completed",NA,NA,NA,NA,3
"1676",2676,455013,"male","white","job.site","completed","completed",NA,"completed","completed",2
"1677",2677,377840,"male","black/african american","referral","completed","completed",NA,"completed",NA,3
"1678",2678,426521,"female","asian","job.site","completed",NA,NA,NA,NA,2
"1679",2679,578540,"female","white","linkedin","completed","completed",NA,"completed","completed",2
"1680",2680,750357,"male","white","referral","completed",NA,NA,NA,NA,3
"1681",2681,608872,"female","white","linkedin","completed","completed",NA,"completed","completed",3
"1682",2682,773134,"female","white","linkedin","completed",NA,NA,NA,NA,2
"1683",2683,405071,"female","white","linkedin","completed",NA,NA,NA,NA,3
"1684",2684,950728,"female","asian","linkedin","completed",NA,NA,NA,NA,2
"1685",2685,781848,"female","latinx","linkedin","completed","completed",NA,"completed",NA,4
"1686",2686,605835,"female","white","job.site","completed",NA,NA,NA,NA,1
"1687",2687,627046,"male","asian","job.site","completed",NA,NA,NA,NA,4
"1688",2688,628820,"male","white","job.site","completed","completed",NA,"completed","completed",1
"1689",2689,360536,"female","latinx","linkedin","completed","completed",NA,"completed",NA,3
"1690",2690,717006,"male","latinx","job.site","completed","completed",NA,NA,NA,1
"1691",2691,189861,"male","black/african american","referral","completed",NA,NA,NA,NA,2
"1692",2692,826852,"male","white","job.site","completed",NA,NA,NA,NA,3
"1693",2693,793151,"male","white","job.site","completed",NA,NA,NA,NA,2
"1694",2694,934594,"female","latinx","linkedin","completed",NA,NA,NA,NA,2
"1695",2695,870633,"male","white","linkedin","completed",NA,NA,NA,NA,3
"1696",2696,901660,"male","latinx","job.site","completed",NA,NA,NA,NA,2
"1697",2697,641908,"male","white","job.site","completed",NA,NA,NA,NA,3
"1698",2698,740384,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"1699",2699,475571,"male","white","job.site","completed",NA,NA,NA,NA,3
"1700",2700,837041,"male","asian","job.site","completed","completed",NA,"completed",NA,2
"1701",2701,932478,"male","latinx","linkedin","completed",NA,NA,NA,NA,3
"1702",2702,315981,"female","latinx","indeed","completed","completed",NA,"completed","completed",3
"1703",2703,754165,"male","white","linkedin","completed","completed",NA,"completed","completed",2
"1704",2704,671983,"female","white","indeed","completed",NA,NA,NA,NA,3
"1705",2705,569297,"female","black/african american","job.site","completed",NA,NA,NA,NA,3
"1706",2706,548184,"male","latinx","linkedin","completed","completed",NA,NA,NA,3
"1707",2707,248171,"male","white","indeed","completed",NA,NA,NA,NA,2
"1708",2708,714832,"female","black/african american","indeed","completed","completed",NA,"completed",NA,4
"1709",2709,864578,"female","white","job.site","completed","completed",NA,"completed",NA,2
"1710",2710,259243,"male","white","indeed","completed","completed","completed","completed",NA,1
"1711",2711,277861,"male","white","job.site","completed",NA,NA,NA,NA,3
"1712",2712,304254,"male","asian","job.site","completed","completed",NA,"completed","completed",3
"1713",2713,745390,"female","latinx","indeed","completed","completed",NA,NA,NA,3
"1714",2714,601466,"female","white","indeed","completed","completed",NA,"completed",NA,3
"1715",2715,197815,"male","white","job.site","completed",NA,NA,NA,NA,3
"1716",2716,796336,"male","white","indeed","completed","completed",NA,"completed",NA,3
"1717",2717,897364,"male","black/african american","job.site","completed",NA,NA,NA,NA,3
